adm1_name,adm2_name,h_water_source_2way,hh_size_bucket,h_cooking_fuel,h_toilet_type_3way,h_toilet_type_2way,hhh_sex,hhh_edu,h_cell,pop_weight,norm_weight,N_cell
Matabeleland North,Lupane,other,7+,other,unimproved,unimproved,F,preprimary/other,no,0.18413654498568796,0.004905497684707952,49
Matabeleland North,Lupane,other,7+,other,unimproved,unimproved,F,primary,no,0.18413654498568796,0.004905497684707952,49
Matabeleland North,Lupane,other,7+,other,unimproved,unimproved,F,primary,yes,0.2885368886100229,0.007686779607705342,77
Matabeleland North,Lupane,other,7+,other,unimproved,unimproved,F,secondary,yes,0.5770737772200458,0.015373559215410684,154
Matabeleland North,Lupane,other,7+,other,unimproved,unimproved,M,primary,no,1.087116988873137,0.028961387715504,290
Matabeleland North,Lupane,other,7+,other,unimproved,unimproved,M,primary,yes,0.7713964808202203,0.02055042170444531,206
Matabeleland North,Lupane,other,7+,other,unimproved,unimproved,M,secondary,yes,0.17628585776341388,0.004696351108208294,47
Matabeleland North,Nkayi,improved,1-2,other,improved,improved,F,higher,yes,0.4363175756172563,0.011153507875162632,112
Matabeleland North,Nkayi,improved,1-2,other,improved,improved,F,primary,no,0.37798606077173713,0.009662389830515308,97
Matabeleland North,Nkayi,improved,1-2,other,improved,improved,M,primary,yes,0.3618705724653336,0.009250432495348876,93
Matabeleland North,Nkayi,improved,1-2,other,unimproved,unimproved,F,preprimary/other,no,0.3032977232859018,0.007753145264438465,78
Matabeleland North,Nkayi,improved,1-2,other,unimproved,unimproved,F,primary,no,0.7281309916340557,0.018613081854086153,186
Matabeleland North,Nkayi,improved,3-4,other,improved,improved,F,higher,yes,0.4363175756172563,0.011153507875162632,112
Matabeleland North,Nkayi,improved,3-4,other,improved,improved,F,primary,yes,0.757002569945438,0.019351120828584988,194
Matabeleland North,Nkayi,improved,3-4,other,improved,improved,M,secondary,yes,0.4499549876050077,0.011502118590160853,115
Matabeleland North,Nkayi,improved,3-4,other,unimproved,unimproved,F,preprimary/other,no,0.35100631307288715,0.008972711382418607,90
Matabeleland North,Nkayi,improved,3-4,other,unimproved,unimproved,F,preprimary/other,yes,0.3309968864997269,0.008461214002223674,85
Matabeleland North,Nkayi,improved,3-4,other,unimproved,unimproved,F,primary,no,0.3032977232859018,0.007753145264438465,78
Matabeleland North,Nkayi,improved,3-4,other,unimproved,unimproved,F,primary,yes,1.2390915159596945,0.03167467403015398,317
Matabeleland North,Nkayi,improved,3-4,other,unimproved,unimproved,F,secondary,yes,1.288522363924499,0.032938265924822574,329
Matabeleland North,Nkayi,improved,3-4,other,unimproved,unimproved,M,primary,no,1.3764442496027678,0.035185797308183456,352
Matabeleland North,Nkayi,improved,3-4,other,unimproved,unimproved,M,primary,yes,1.9855098489882097,0.05075523191009204,508
Matabeleland North,Nkayi,improved,3-4,other,unimproved,unimproved,M,secondary,no,0.7296650032227925,0.01865229551700441,187
Matabeleland North,Nkayi,improved,3-4,other,unimproved,unimproved,M,secondary,yes,0.33604111006447307,0.00859015858387131,86
Matabeleland North,Nkayi,improved,5-6,other,improved,improved,F,primary,yes,0.81860597171318,0.020925877531386358,209
Matabeleland North,Nkayi,improved,5-6,other,improved,improved,F,secondary,yes,0.4363175756172563,0.011153507875162632,112
Matabeleland North,Nkayi,improved,5-6,other,unimproved,unimproved,F,primary,yes,0.9332785275173684,0.023857231493962,239
Matabeleland North,Nkayi,improved,5-6,other,unimproved,unimproved,F,secondary,yes,0.3258562444912224,0.008329804693203442,83
Matabeleland North,Nkayi,improved,5-6,other,unimproved,unimproved,M,preprimary/other,no,0.3889119750160759,0.009941687015358677,99
Matabeleland North,Nkayi,improved,5-6,other,unimproved,unimproved,M,primary,no,1.063666743153088,0.027190322048162182,272
Matabeleland North,Nkayi,improved,5-6,other,unimproved,unimproved,M,primary,yes,1.3234947181769352,0.03383225793973443,338
Matabeleland North,Nkayi,improved,5-6,other,unimproved,unimproved,M,secondary,no,0.3127775064496796,0.00799547526002127,80
Matabeleland North,Nkayi,improved,5-6,other,unimproved,unimproved,M,secondary,yes,0.29036658264279636,0.0074225888370617445,74
Matabeleland North,Nkayi,improved,7+,other,improved,improved,M,primary,yes,0.3618705724653336,0.009250432495348876,93
Matabeleland North,Nkayi,improved,7+,other,unimproved,unimproved,F,preprimary/other,no,0.7336683960224537,0.018754633528612636,188
Matabeleland North,Nkayi,improved,7+,other,unimproved,unimproved,F,primary,no,0.377124678561169,0.009640370471667558,96
Matabeleland North,Nkayi,improved,7+,other,unimproved,unimproved,F,primary,yes,1.288522363924499,0.032938265924822574,329
Matabeleland North,Nkayi,improved,7+,other,unimproved,unimproved,F,secondary,yes,0.28156603853492335,0.0071976221075551105,72
Matabeleland North,Nkayi,improved,7+,other,unimproved,unimproved,M,preprimary/other,yes,0.3610459154051937,0.009229351934930088,92
Matabeleland North,Nkayi,improved,7+,other,unimproved,unimproved,M,primary,no,0.7778239500321518,0.019883374030717355,199
Matabeleland North,Nkayi,improved,7+,other,unimproved,unimproved,M,primary,yes,2.285943520948677,0.05843516394453877,584
Matabeleland North,Nkayi,improved,7+,other,unimproved,unimproved,M,secondary,yes,0.29036658264279636,0.0074225888370617445,74
Matabeleland North,Nkayi,other,1-2,other,unimproved,unimproved,F,preprimary/other,no,0.4532908054947655,0.011587391504163658,116
Matabeleland North,Nkayi,other,1-2,other,unimproved,unimproved,F,primary,no,0.4532908054947655,0.011587391504163658,116
Matabeleland North,Nkayi,other,1-2,other,unimproved,unimproved,F,primary,yes,0.3978467966354127,0.010170086256790715,102
Matabeleland North,Nkayi,other,1-2,other,unimproved,unimproved,M,primary,yes,1.2545282437793908,0.03206928033282275,321
Matabeleland North,Nkayi,other,3-4,other,improved,improved,M,primary,yes,0.5113153873282164,0.013070663475311859,131
Matabeleland North,Nkayi,other,3-4,other,improved,improved,M,secondary,yes,0.5113153873282164,0.013070663475311859,131
Matabeleland North,Nkayi,other,3-4,other,unimproved,unimproved,F,primary,yes,0.4208119171641613,0.010757139511083974,108
Matabeleland North,Nkayi,other,3-4,other,unimproved,unimproved,F,secondary,yes,0.7895147195739736,0.020182223074253946,202
Matabeleland North,Nkayi,other,3-4,other,unimproved,unimproved,M,primary,yes,0.8205635548626715,0.020975918878089504,210
Matabeleland North,Nkayi,other,3-4,other,unimproved,unimproved,M,secondary,no,0.4674587276923681,0.011949563556440257,119
Matabeleland North,Nkayi,other,3-4,other,unimproved,unimproved,M,secondary,yes,1.2244733335640765,0.03130099205724828,313
Matabeleland North,Nkayi,other,5-6,other,improved,improved,F,primary,yes,0.48811779303282565,0.012477667535846351,125
Matabeleland North,Nkayi,other,5-6,other,improved,improved,M,primary,yes,0.5113153873282164,0.013070663475311859,131
Matabeleland North,Nkayi,other,5-6,other,unimproved,unimproved,F,primary,yes,0.7362794255856396,0.018821378808708395,188
Matabeleland North,Nkayi,other,5-6,other,unimproved,unimproved,M,primary,yes,0.41028177743133576,0.010487959439044752,105
Matabeleland North,Nkayi,other,5-6,other,unimproved,unimproved,M,secondary,yes,0.6980211564890576,0.017843389542392115,178
Matabeleland North,Nkayi,other,7+,other,improved,improved,F,primary,yes,0.4958182403140517,0.012674512687618945,127
Matabeleland North,Nkayi,other,7+,other,improved,improved,M,primary,yes,1.0226307746564327,0.026141326950623718,261
Matabeleland North,Nkayi,other,7+,other,unimproved,unimproved,F,primary,yes,0.3978467966354127,0.010170086256790715,102
Matabeleland North,Nkayi,other,7+,other,unimproved,unimproved,M,primary,no,0.4674587276923681,0.011949563556440257,119
Matabeleland North,Nkayi,other,7+,other,unimproved,unimproved,M,primary,yes,1.6757489352362474,0.042836869267784024,428
Matabeleland North,Nkayi,other,7+,other,unimproved,unimproved,M,secondary,yes,0.40390977870140465,0.010325073179158772,103
Matabeleland North,Tsholotsho,improved,1-2,other,improved,improved,F,preprimary/other,yes,0.32886779930937154,0.007574450862905034,76
Matabeleland North,Tsholotsho,improved,1-2,other,improved,improved,F,primary,no,0.36407280245897394,0.00838528903874672,84
Matabeleland North,Tsholotsho,improved,1-2,other,improved,improved,M,higher,yes,0.8819239644725647,0.020312386155604645,203
Matabeleland North,Tsholotsho,improved,1-2,other,improved,improved,M,secondary,yes,0.3485505078570831,0.00802778107357511,80
Matabeleland North,Tsholotsho,improved,1-2,other,unimproved,unimproved,F,preprimary/other,yes,0.3424070125935562,0.00788628469388152,79
Matabeleland North,Tsholotsho,improved,1-2,other,unimproved,unimproved,F,primary,no,0.3703400918349372,0.008529636632282879,85
Matabeleland North,Tsholotsho,improved,1-2,other,unimproved,unimproved,F,secondary,yes,0.32018078184237286,0.007374372329563797,74
Matabeleland North,Tsholotsho,improved,1-2,other,unimproved,unimproved,M,primary,no,1.0291718935567469,0.02370378600032906,237
Matabeleland North,Tsholotsho,improved,1-2,other,unimproved,unimproved,M,primary,yes,0.602321176272589,0.01387260219135075,139
Matabeleland North,Tsholotsho,improved,1-2,other,unimproved,unimproved,M,secondary,yes,0.3531091840374353,0.008132776055754838,81
Matabeleland North,Tsholotsho,improved,3-4,other,improved,improved,F,primary,no,0.3542503041616137,0.008159058222410899,82
Matabeleland North,Tsholotsho,improved,3-4,other,improved,improved,F,primary,yes,1.2542209109209526,0.028887092871205375,289
Matabeleland North,Tsholotsho,improved,3-4,other,improved,improved,F,secondary,yes,1.193180770110925,0.027481222341462747,275
Matabeleland North,Tsholotsho,improved,3-4,other,improved,improved,M,primary,yes,0.7886143106796892,0.018163287371311856,182
Matabeleland North,Tsholotsho,improved,3-4,other,unimproved,unimproved,F,preprimary/other,no,0.2842520449198253,0.006546865188525428,65
Matabeleland North,Tsholotsho,improved,3-4,other,unimproved,unimproved,F,preprimary/other,yes,0.951494472969513,0.021914727276334842,219
Matabeleland North,Tsholotsho,improved,3-4,other,unimproved,unimproved,F,primary,yes,2.147771453013564,0.04946726122096747,495
Matabeleland North,Tsholotsho,improved,3-4,other,unimproved,unimproved,F,secondary,yes,1.2939014855630693,0.029801011970216368,298
Matabeleland North,Tsholotsho,improved,3-4,other,unimproved,unimproved,M,primary,no,0.3819153312710056,0.00879623641042772,88
Matabeleland North,Tsholotsho,improved,3-4,other,unimproved,unimproved,M,primary,yes,2.2743983007222797,0.05238371834418967,524
Matabeleland North,Tsholotsho,improved,3-4,other,unimproved,unimproved,M,secondary,yes,0.3545505904782655,0.008165974387371587,82
Matabeleland North,Tsholotsho,improved,5-6,other,improved,improved,F,higher,yes,0.42846809081756504,0.009868434997393481,99
Matabeleland North,Tsholotsho,improved,5-6,other,improved,improved,F,primary,yes,1.9821153535966216,0.045651886204595704,457
Matabeleland North,Tsholotsho,improved,5-6,other,improved,improved,M,primary,no,0.4432585661555769,0.010209087773135114,102
Matabeleland North,Tsholotsho,improved,5-6,other,improved,improved,M,primary,yes,1.0174403794249676,0.023433586918736867,234
Matabeleland North,Tsholotsho,improved,5-6,other,improved,improved,M,secondary,yes,0.440063802822606,0.010135506297736742,101
Matabeleland North,Tsholotsho,improved,5-6,other,unimproved,unimproved,F,preprimary/other,no,0.34489280979334735,0.007943537330912282,79
Matabeleland North,Tsholotsho,improved,5-6,other,unimproved,unimproved,F,preprimary/other,yes,0.3438047323234559,0.007918476837461618,79
Matabeleland North,Tsholotsho,improved,5-6,other,unimproved,unimproved,F,primary,no,0.34489280979334735,0.007943537330912282,79
Matabeleland North,Tsholotsho,improved,5-6,other,unimproved,unimproved,F,primary,yes,2.7881330166983096,0.06421600588009506,642
Matabeleland North,Tsholotsho,improved,5-6,other,unimproved,unimproved,F,secondary,yes,0.8715747489686587,0.02007402404028484,201
Matabeleland North,Tsholotsho,improved,5-6,other,unimproved,unimproved,M,preprimary/other,yes,0.2796785026076356,0.006441527811056892,64
Matabeleland North,Tsholotsho,improved,5-6,other,unimproved,unimproved,M,primary,no,0.3819153312710056,0.00879623641042772,88
Matabeleland North,Tsholotsho,improved,5-6,other,unimproved,unimproved,M,primary,yes,2.491702376144123,0.057388644472707896,574
Matabeleland North,Tsholotsho,improved,5-6,other,unimproved,unimproved,M,secondary,yes,1.524058532789198,0.035101966483326544,351
Matabeleland North,Tsholotsho,improved,7+,other,improved,improved,M,primary,yes,0.4418601616499582,0.010176879857867893,102
Matabeleland North,Tsholotsho,improved,7+,other,improved,improved,M,secondary,yes,0.3485505078570831,0.00802778107357511,80
Matabeleland North,Tsholotsho,improved,7+,other,unimproved,unimproved,F,preprimary/other,yes,0.6848140251871124,0.01577256938776304,158
Matabeleland North,Tsholotsho,improved,7+,other,unimproved,unimproved,F,primary,yes,1.85574104497686,0.04274124553687405,427
Matabeleland North,Tsholotsho,improved,7+,other,unimproved,unimproved,M,primary,no,0.982891684010331,0.022637864758205537,226
Matabeleland North,Tsholotsho,improved,7+,other,unimproved,unimproved,M,primary,yes,3.569003907504363,0.0822009475651863,822
Matabeleland North,Tsholotsho,improved,7+,other,unimproved,unimproved,M,secondary,yes,0.3531091840374353,0.008132776055754838,81
Matabeleland North,Tsholotsho,other,1-2,other,improved,improved,F,primary,yes,0.4062480731163294,0.009356665731432108,94
Matabeleland North,Tsholotsho,other,1-2,other,unimproved,unimproved,F,preprimary/other,yes,0.3259752897075095,0.007507830865763949,75
Matabeleland North,Tsholotsho,other,1-2,other,unimproved,unimproved,M,primary,yes,0.3361638761225282,0.00774249338768031,77
Matabeleland North,Tsholotsho,other,1-2,other,unimproved,unimproved,M,secondary,no,0.36210950301195743,0.008340070518654985,83
Matabeleland North,Tsholotsho,other,3-4,other,improved,improved,F,secondary,yes,0.4062480731163294,0.009356665731432108,94
Matabeleland North,Tsholotsho,other,3-4,other,improved,improved,M,preprimary/other,yes,0.4189456417037966,0.009649114884392995,96
Matabeleland North,Tsholotsho,other,3-4,other,unimproved,unimproved,F,primary,yes,0.3259752897075095,0.007507830865763949,75
Matabeleland North,Tsholotsho,other,3-4,other,unimproved,unimproved,F,secondary,yes,0.3259752897075095,0.007507830865763949,75
Matabeleland North,Tsholotsho,other,5-6,other,unimproved,unimproved,F,primary,no,0.35113454637565267,0.008087296395013883,81
Matabeleland North,Tsholotsho,other,5-6,other,unimproved,unimproved,F,primary,yes,0.9779258691225288,0.022523492597291854,225
Matabeleland North,Tsholotsho,other,7+,other,unimproved,unimproved,F,preprimary/other,yes,0.3259752897075095,0.007507830865763949,75
Matabeleland North,Tsholotsho,other,7+,other,unimproved,unimproved,F,primary,yes,0.3259752897075095,0.007507830865763949,75
Matabeleland North,Tsholotsho,other,7+,other,unimproved,unimproved,M,preprimary/other,yes,0.3361638761225282,0.00774249338768031,77
Matabeleland North,Umguza,improved,1-2,clean,improved,improved,F,higher,yes,3.113363007852095,0.0673773211881072,674
Matabeleland North,Umguza,improved,1-2,clean,improved,improved,M,higher,yes,1.724609804987996,0.037322852639339696,373
Matabeleland North,Umguza,improved,1-2,clean,improved,improved,M,secondary,yes,2.3789951588781344,0.051484623065290495,515
Matabeleland North,Umguza,improved,1-2,other,improved,improved,F,primary,yes,1.1885748289935651,0.025722341984286686,257
Matabeleland North,Umguza,improved,1-2,other,improved,improved,M,higher,yes,0.4763007954177235,0.010307783446412512,103
Matabeleland North,Umguza,improved,1-2,other,improved,improved,M,primary,yes,0.6128622846453498,0.013263155916121361,133
Matabeleland North,Umguza,improved,1-2,other,improved,improved,M,secondary,yes,1.1399679431049008,0.02467042424960093,247
Matabeleland North,Umguza,improved,1-2,other,other,unimproved,M,secondary,yes,0.3821859106510769,0.008271012018374367,83
Matabeleland North,Umguza,improved,1-2,other,unimproved,unimproved,F,preprimary/other,no,0.3555921176299934,0.007695486925581619,77
Matabeleland North,Umguza,improved,1-2,other,unimproved,unimproved,F,primary,no,0.3992061190974534,0.008639351992957416,86
Matabeleland North,Umguza,improved,1-2,other,unimproved,unimproved,F,primary,yes,0.7007159404495648,0.015164426012072607,152
Matabeleland North,Umguza,improved,1-2,other,unimproved,unimproved,M,primary,no,1.353085673903042,0.02928257572781014,293
Matabeleland North,Umguza,improved,1-2,other,unimproved,unimproved,M,primary,yes,1.5287436426043075,0.03308404807349747,331
Matabeleland North,Umguza,improved,1-2,other,unimproved,unimproved,M,secondary,yes,0.3821859106510769,0.008271012018374367,83
Matabeleland North,Umguza,improved,3-4,clean,improved,improved,F,higher,yes,0.31727599314826194,0.0068662749707347,69
Matabeleland North,Umguza,improved,3-4,clean,improved,improved,M,higher,yes,1.724609804987996,0.037322852639339696,373
Matabeleland North,Umguza,improved,3-4,clean,improved,improved,M,secondary,yes,1.6359633847253452,0.035404426064877,354
Matabeleland North,Umguza,improved,3-4,other,improved,improved,F,primary,no,0.6401553991817193,0.013853815257708851,139
Matabeleland North,Umguza,improved,3-4,other,improved,improved,F,primary,yes,0.5942874144967826,0.012861170992143343,129
Matabeleland North,Umguza,improved,3-4,other,improved,improved,F,secondary,yes,1.1885748289935651,0.025722341984286686,257
Matabeleland North,Umguza,improved,3-4,other,improved,improved,M,higher,yes,0.6128622846453498,0.013263155916121361,133
Matabeleland North,Umguza,improved,3-4,other,improved,improved,M,primary,yes,1.0371263436591676,0.02244479509557103,224
Matabeleland North,Umguza,improved,3-4,other,improved,improved,M,secondary,yes,0.6128622846453498,0.013263155916121361,133
Matabeleland North,Umguza,improved,3-4,other,unimproved,unimproved,F,preprimary/other,yes,0.660226940120759,0.014288190130532601,143
Matabeleland North,Umguza,improved,3-4,other,unimproved,unimproved,F,primary,yes,1.7973127872243038,0.038896241984916986,389
Matabeleland North,Umguza,improved,3-4,other,unimproved,unimproved,F,secondary,yes,0.8069723770431654,0.017463956789118086,175
Matabeleland North,Umguza,improved,3-4,other,unimproved,unimproved,M,primary,yes,1.486989130159298,0.032180424824629635,322
Matabeleland North,Umguza,improved,3-4,other,unimproved,unimproved,M,secondary,yes,1.5965666862382355,0.034551829049680786,346
Matabeleland North,Umguza,improved,5-6,clean,improved,improved,M,higher,yes,0.32719267694506915,0.007080885212975402,71
Matabeleland North,Umguza,improved,5-6,clean,improved,improved,M,primary,yes,0.32719267694506915,0.007080885212975402,71
Matabeleland North,Umguza,improved,5-6,clean,improved,improved,M,secondary,yes,2.2903487386154833,0.0495661964908278,496
Matabeleland North,Umguza,improved,5-6,other,improved,improved,F,primary,yes,0.46186488436853373,0.00999537110870852,100
Matabeleland North,Umguza,improved,5-6,other,improved,improved,F,secondary,yes,0.8228105955031524,0.017806716926479057,178
Matabeleland North,Umguza,improved,5-6,other,improved,improved,M,higher,yes,0.4242640590138164,0.009181639179449641,92
Matabeleland North,Umguza,improved,5-6,other,improved,improved,M,primary,yes,1.2257245692906995,0.026526311832242723,265
Matabeleland North,Umguza,improved,5-6,other,improved,improved,M,secondary,yes,0.4763007954177235,0.010307783446412512,103
Matabeleland North,Umguza,improved,5-6,other,unimproved,unimproved,F,primary,no,0.3555921176299934,0.007695486925581619,77
Matabeleland North,Umguza,improved,5-6,other,unimproved,unimproved,F,primary,yes,0.3301134700603795,0.007144095065266301,71
Matabeleland North,Umguza,improved,5-6,other,unimproved,unimproved,F,secondary,yes,0.3301134700603795,0.007144095065266301,71
Matabeleland North,Umguza,improved,5-6,other,unimproved,unimproved,M,primary,yes,0.6808627964121351,0.014734777539013085,147
Matabeleland North,Umguza,improved,5-6,other,unimproved,unimproved,M,secondary,yes,0.7226173088571447,0.015638400787880914,156
Matabeleland North,Umguza,improved,7+,clean,improved,improved,F,secondary,yes,0.31727599314826194,0.0068662749707347,69
Matabeleland North,Umguza,improved,7+,clean,improved,improved,M,secondary,yes,0.6543853538901383,0.014161770425950805,142
Matabeleland North,Umguza,improved,7+,other,improved,improved,F,preprimary/other,yes,0.5942874144967826,0.012861170992143343,129
Matabeleland North,Umguza,improved,7+,other,improved,improved,F,secondary,yes,1.1885748289935651,0.025722341984286686,257
Matabeleland North,Umguza,improved,7+,other,improved,improved,M,higher,yes,0.6128622846453498,0.013263155916121361,133
Matabeleland North,Umguza,improved,7+,other,improved,improved,M,primary,yes,0.6128622846453498,0.013263155916121361,133
Matabeleland North,Umguza,improved,7+,other,unimproved,unimproved,F,preprimary/other,yes,0.660226940120759,0.014288190130532601,143
Matabeleland North,Umguza,improved,7+,other,unimproved,unimproved,F,primary,no,0.3992061190974534,0.008639351992957416,86
Matabeleland North,Umguza,improved,7+,other,unimproved,unimproved,F,primary,yes,0.9903404101811388,0.021432285195798907,214
Matabeleland North,Umguza,improved,7+,other,unimproved,unimproved,M,primary,yes,0.3821859106510769,0.008271012018374367,83
Matabeleland North,Umguza,other,3-4,other,improved,improved,M,primary,yes,0.5724970639323423,0.012389598790289941,124
Matabeleland North,Victoria Falls,improved,1-2,clean,improved,improved,F,higher,yes,0.3376544266345276,0.020191453539262653,202
Matabeleland North,Victoria Falls,improved,1-2,clean,improved,improved,F,primary,yes,0.17788868756264228,0.010637595383783461,106
Matabeleland North,Victoria Falls,improved,1-2,clean,improved,improved,F,secondary,yes,1.6639728027527003,0.09950418797187528,995
Matabeleland North,Victoria Falls,improved,1-2,clean,improved,improved,M,higher,yes,0.16475932935338733,0.009852470696022594,99
Matabeleland North,Victoria Falls,improved,1-2,clean,improved,improved,M,primary,yes,0.7496943454305369,0.04483109756707897,448
Matabeleland North,Victoria Falls,improved,1-2,clean,improved,improved,M,secondary,yes,1.599340164746328,0.09563921004034592,956
Matabeleland North,Victoria Falls,improved,1-2,other,improved,improved,F,primary,yes,0.21013763984356476,0.012566055875654765,126
Matabeleland North,Victoria Falls,improved,1-2,other,improved,improved,F,secondary,yes,0.095794404317494,0.005728425607734157,57
Matabeleland North,Victoria Falls,improved,1-2,other,improved,improved,M,primary,yes,0.1050516119038276,0.006281998912683244,63
Matabeleland North,Victoria Falls,improved,1-2,other,improved,improved,M,secondary,yes,0.3110548001933114,0.018600818028267584,186
Matabeleland North,Victoria Falls,improved,3-4,clean,improved,improved,F,higher,yes,0.35577737512528457,0.021275190767566923,213
Matabeleland North,Victoria Falls,improved,3-4,clean,improved,improved,F,primary,yes,0.3376544266345276,0.020191453539262653,202
Matabeleland North,Victoria Falls,improved,3-4,clean,improved,improved,F,secondary,yes,2.2236620005115895,0.1329731359303387,1330
Matabeleland North,Victoria Falls,improved,3-4,clean,improved,improved,M,higher,yes,0.5097826674826229,0.030484579006387603,305
Matabeleland North,Victoria Falls,improved,3-4,clean,improved,improved,M,primary,yes,0.5207197217340093,0.031138605743055537,311
Matabeleland North,Victoria Falls,improved,3-4,clean,improved,improved,M,secondary,yes,2.3196058503437955,0.13871049825540552,1387
Matabeleland North,Victoria Falls,improved,3-4,clean,unimproved,unimproved,M,secondary,yes,0.3129030001515289,0.018711338846725586,187
Matabeleland North,Victoria Falls,improved,3-4,other,improved,improved,F,secondary,yes,0.30593204416105874,0.01829448148338892,183
Matabeleland North,Victoria Falls,improved,3-4,other,improved,improved,M,primary,yes,0.1116540273255658,0.006676817856902902,67
Matabeleland North,Victoria Falls,improved,3-4,other,improved,improved,M,secondary,yes,0.3349620819766976,0.020030453570708717,200
Matabeleland North,Victoria Falls,improved,5-6,clean,improved,improved,F,secondary,yes,0.35635197667562574,0.021309551461791906,213
Matabeleland North,Victoria Falls,improved,5-6,clean,improved,improved,M,higher,yes,0.34502333812923547,0.020632108310365,206
Matabeleland North,Victoria Falls,improved,5-6,clean,improved,improved,M,primary,yes,0.5207197217340093,0.031138605743055537,311
Matabeleland North,Victoria Falls,improved,5-6,clean,improved,improved,M,secondary,yes,1.2885109000021704,0.0770518788441286,771
Matabeleland North,Victoria Falls,improved,5-6,other,improved,improved,F,primary,yes,0.1018676665071216,0.006091601629313039,61
Matabeleland North,Victoria Falls,improved,5-6,other,improved,improved,M,higher,yes,0.1050516119038276,0.006281998912683244,63
Matabeleland North,Victoria Falls,improved,5-6,other,improved,improved,M,primary,yes,0.1116540273255658,0.006676817856902902,67
Matabeleland North,Victoria Falls,improved,5-6,other,improved,improved,M,secondary,yes,0.1116540273255658,0.006676817856902902,67
Matabeleland North,Victoria Falls,improved,7+,clean,improved,improved,M,higher,yes,0.1725116690646177,0.010316054155182499,103
Matabeleland North,Victoria Falls,improved,7+,clean,improved,improved,M,primary,yes,0.1725116690646177,0.010316054155182499,103
Matabeleland North,Victoria Falls,improved,7+,clean,improved,improved,M,secondary,yes,0.532249337110388,0.031828067141557205,318
Matabeleland North,Victoria Falls,improved,7+,other,improved,improved,M,secondary,yes,0.09878852564288589,0.0059074715697111395,59
Matabeleland South,Beitbridge,improved,1-2,clean,improved,improved,F,higher,no,0.5913420238251786,0.015629601673961595,156
Matabeleland South,Beitbridge,improved,1-2,clean,improved,improved,F,higher,yes,0.6311929253627349,0.016682890113283482,167
Matabeleland South,Beitbridge,improved,1-2,clean,improved,improved,F,primary,yes,0.21436378526848512,0.0056657914406224585,57
Matabeleland South,Beitbridge,improved,1-2,clean,improved,improved,F,secondary,yes,0.8017027003015059,0.02118958802487601,212
Matabeleland South,Beitbridge,improved,1-2,clean,improved,improved,M,higher,yes,0.6509213031498277,0.017204325550073698,172
Matabeleland South,Beitbridge,improved,1-2,clean,improved,improved,M,primary,yes,0.5661300743406323,0.0149632314313759,150
Matabeleland South,Beitbridge,improved,1-2,clean,improved,improved,M,secondary,yes,5.055959575124328,0.1336327050252177,1336
Matabeleland South,Beitbridge,improved,1-2,clean,unimproved,unimproved,M,secondary,yes,0.4629465600556091,0.012236015771710192,122
Matabeleland South,Beitbridge,improved,1-2,other,improved,improved,F,preprimary/other,no,0.1248899884582108,0.003300933628969636,33
Matabeleland South,Beitbridge,improved,1-2,other,improved,improved,F,primary,yes,0.4049852955091109,0.010704057208168803,107
Matabeleland South,Beitbridge,improved,1-2,other,improved,improved,F,secondary,yes,0.11594145489085268,0.0030644173497457023,31
Matabeleland South,Beitbridge,improved,1-2,other,improved,improved,M,primary,no,0.2575870253642896,0.006808213251582996,68
Matabeleland South,Beitbridge,improved,1-2,other,improved,improved,M,primary,yes,0.2391305728379965,0.006320395728596291,63
Matabeleland South,Beitbridge,improved,1-2,other,improved,improved,M,secondary,yes,0.4782611456759929,0.01264079145719258,126
Matabeleland South,Beitbridge,improved,1-2,other,unimproved,unimproved,F,primary,yes,0.17033703649013351,0.004502132308206996,45
Matabeleland South,Beitbridge,improved,1-2,other,unimproved,unimproved,F,secondary,no,0.09230392112240024,0.002439660064670781,24
Matabeleland South,Beitbridge,improved,1-2,other,unimproved,unimproved,F,secondary,yes,0.09303194734497489,0.002458902329567559,25
Matabeleland South,Beitbridge,improved,1-2,other,unimproved,unimproved,M,preprimary/other,no,0.35282837366295944,0.009325511662357412,93
Matabeleland South,Beitbridge,improved,1-2,other,unimproved,unimproved,M,primary,no,0.18921881987839173,0.005001191636586045,50
Matabeleland South,Beitbridge,improved,1-2,other,unimproved,unimproved,M,secondary,yes,0.08836853059914615,0.0023356448182790773,23
Matabeleland South,Beitbridge,improved,3-4,clean,improved,improved,F,higher,yes,0.21436378526848512,0.0056657914406224585,57
Matabeleland South,Beitbridge,improved,3-4,clean,improved,improved,F,primary,yes,0.6152151354192381,0.016260585453060465,163
Matabeleland South,Beitbridge,improved,3-4,clean,improved,improved,F,secondary,yes,0.42872757053697025,0.011331582881244917,113
Matabeleland South,Beitbridge,improved,3-4,clean,improved,improved,M,higher,yes,0.44212775159006906,0.011685759455512569,117
Matabeleland South,Beitbridge,improved,3-4,clean,improved,improved,M,secondary,yes,1.7709111275958174,0.04680647477963037,468
Matabeleland South,Beitbridge,improved,3-4,clean,unimproved,unimproved,F,secondary,yes,0.1496384648006392,0.003955053937835038,40
Matabeleland South,Beitbridge,improved,3-4,other,improved,improved,F,preprimary/other,yes,0.28904384061825794,0.007639639858423093,76
Matabeleland South,Beitbridge,improved,3-4,other,improved,improved,F,primary,yes,0.6034115209713231,0.01594860730048379,159
Matabeleland South,Beitbridge,improved,3-4,other,improved,improved,F,secondary,yes,0.1227550716581941,0.0032445062183562912,32
